date,MB_MW,MT_MW,MN_MW,HT_MW
2021-01-01 00:00:00,8776.2,1705.4,10259.4,20741.0
2021-01-01 01:00:00,8762.6,1619.4,10020.0,20402.0
2021-01-01 02:00:00,8740.150000000001,1661.6,9870.8,20272.550000000003
2021-01-01 03:00:00,8735.05,1674.8000000000002,9718.55,20128.4
2021-01-01 04:00:00,8609.7,1663.8,9453.05,19726.55
2021-01-01 05:00:00,8623.7,1856.7,9136.85,19617.25
2021-01-01 06:00:00,8825.45,1956.1,8763.45,19545.0
2021-01-01 07:00:00,9679.15,2189.75,8141.5,20010.4
2021-01-01 08:00:00,11161.75,2813.9,8142.0,22117.65
2021-01-01 09:00:00,11220.3,3082.9,8409.5,22712.7
2021-01-01 10:00:00,11316.0,3204.0,8652.0,23172.0
2021-01-01 11:00:00,10625.0,2691.9,7663.5,20980.4
2021-01-01 12:00:00,9534.5,2095.0,7595.0,19224.5
2021-01-01 13:00:00,9209.5,2945.6,7680.5,19835.6
2021-01-01 14:00:00,9447.1,2684.9,7686.5,19818.5
2021-01-01 15:00:00,9654.6,2438.9,7487.5,19581.0
2021-01-01 16:00:00,9796.3,2166.75,7970.65,19933.7
2021-01-01 17:00:00,11608.0,2634.5,8502.7,22745.2
2021-01-01 18:00:00,14460.5,2778.5,9921.5,27160.5
2021-01-01 19:00:00,11981.5,2611.0,10103.0,24695.5
2021-01-01 20:00:00,11075.85,2185.05,9750.9,23011.8
2021-01-01 21:00:00,9907.8,1983.45,9494.85,21386.1
2021-01-01 22:00:00,9232.9,1738.1,9275.25,20246.25
2021-01-01 23:00:00,8654.0,1871.2,8802.1,19327.300000000003
2021-01-02 00:00:00,8137.4,1660.6,8171.75,17969.75
2021-01-02 01:00:00,7621.25,1509.0,7735.5,16865.75
2021-01-02 02:00:00,7579.55,1480.2,7454.0,16513.75
2021-01-02 03:00:00,7561.299999999999,1602.1,7244.5,16407.9
2021-01-02 04:00:00,7571.0,1570.65,7254.0,16395.65
2021-01-02 05:00:00,7796.0,1604.4499999999998,7402.85,16803.3
2021-01-02 06:00:00,8412.85,1677.8,7704.4,17795.05
2021-01-02 07:00:00,10275.0,1877.25,8376.5,20528.75
2021-01-02 08:00:00,11229.7,2198.45,10238.1,23666.25
2021-01-02 09:00:00,11928.95,2089.45,10160.25,24178.65
2021-01-02 10:00:00,11171.2,2733.15,10023.55,23927.9
2021-01-02 11:00:00,12135.35,2821.25,9476.75,24433.35
2021-01-02 12:00:00,11575.7,2866.25,8392.5,22834.45
2021-01-02 13:00:00,10263.1,2832.2,9185.4,22280.7
2021-01-02 14:00:00,11117.0,2550.05,10134.0,23801.05
2021-01-02 15:00:00,11280.35,2351.95,10514.8,24147.1
2021-01-02 16:00:00,12199.2,2727.55,11142.5,26069.25
2021-01-02 17:00:00,14055.0,2940.2,10854.15,27849.35
2021-01-02 18:00:00,15835.95,2946.6,11593.5,30376.05
2021-01-02 19:00:00,13705.15,2700.0,11589.95,27995.1
2021-01-02 20:00:00,12117.4,2449.65,11282.35,25849.4
2021-01-02 21:00:00,11683.95,2441.45,11496.35,25621.75
2021-01-02 22:00:00,10758.6,1965.7,11072.85,23797.15
2021-01-02 23:00:00,9916.0,1608.7,10668.8,22193.5
2021-01-03 00:00:00,9320.45,1585.3000000000002,10094.1,20999.85
2021-01-03 01:00:00,9093.9,1722.6999999999998,9732.15,20548.75
2021-01-03 02:00:00,9038.15,1721.35,9570.85,20330.35
2021-01-03 03:00:00,9010.5,1679.25,9424.3,20114.05
2021-01-03 04:00:00,9025.6,1838.85,9330.1,20194.550000000003
2021-01-03 05:00:00,8970.0,1950.7,9240.35,20161.050000000003
2021-01-03 06:00:00,9324.25,1997.6,9300.4,20622.25
2021-01-03 07:00:00,10919.5,2255.65,9880.25,23055.4
2021-01-03 08:00:00,11900.55,2295.2,9674.45,23870.2
2021-01-03 09:00:00,12206.2,2975.5,11406.65,26588.35
2021-01-03 10:00:00,12896.4,3204.3,11691.0,27791.7
2021-01-03 11:00:00,13264.2,3192.5,11604.5,28061.2
2021-01-03 12:00:00,11580.4,2837.15,11325.5,25743.05
2021-01-03 13:00:00,10720.1,2711.05,11391.0,24822.15
2021-01-03 14:00:00,10872.8,2807.0,11411.05,25090.85
2021-01-03 15:00:00,11636.85,2601.1,11202.0,25439.95
2021-01-03 16:00:00,12438.7,2837.7,11187.75,26464.15
2021-01-03 17:00:00,14679.4,2742.55,10550.3,27972.25
2021-01-03 18:00:00,16797.8,2759.0,11301.45,30858.25
2021-01-03 19:00:00,15232.25,2433.25,11520.45,29185.95
2021-01-03 20:00:00,13539.2,2406.35,11783.55,27729.1
2021-01-03 21:00:00,12609.65,2458.8,11807.7,26876.15
2021-01-03 22:00:00,11510.15,2410.6,11462.85,25383.6
2021-01-03 23:00:00,10546.75,2149.85,10954.1,23650.7
2021-01-04 00:00:00,9653.25,2072.55,10436.5,22162.3
2021-01-04 01:00:00,9272.15,1948.95,9866.5,21087.6
2021-01-04 02:00:00,9207.0,1979.1,9721.5,20907.6
2021-01-04 03:00:00,9204.0,1952.4,9672.0,20828.4
2021-01-04 04:00:00,9203.0,1969.4,9675.0,20847.4
2021-01-04 05:00:00,9402.25,2047.2,10251.75,21701.2
2021-01-04 06:00:00,10427.45,2098.7,10510.4,23036.55
2021-01-04 07:00:00,13018.7,2172.65,11193.55,26384.9
2021-01-04 08:00:00,13297.95,2773.5,14613.05,30684.5
2021-01-04 09:00:00,13534.65,3725.5,15447.7,32707.85
2021-01-04 10:00:00,12608.65,3825.9,15465.05,31899.6
2021-01-04 11:00:00,13369.5,3802.45,15236.5,32408.45
2021-01-04 12:00:00,12880.1,3138.0,13733.5,29751.6
2021-01-04 13:00:00,12176.0,3324.4,14751.5,30251.9
2021-01-04 14:00:00,12863.0,3428.8,15409.0,31700.8
2021-01-04 15:00:00,13460.0,3072.75,15614.25,32147.0
2021-01-04 16:00:00,14152.9,3131.4,15763.75,33048.05
2021-01-04 17:00:00,14822.0,3017.6000000000004,14621.3,32460.9
2021-01-04 18:00:00,17259.5,3166.65,14515.05,34941.2
2021-01-04 19:00:00,15485.75,2855.1,14391.35,32732.2
2021-01-04 20:00:00,14048.15,2523.0,13898.0,30469.15
2021-01-04 21:00:00,13505.65,2406.0,13812.95,29724.6
2021-01-04 22:00:00,12656.3,2130.15,13144.1,27930.550000000003
2021-01-04 23:00:00,11729.85,1926.45,12552.8,26209.1
2021-01-05 00:00:00,10262.95,1925.7,11728.6,23917.25
2021-01-05 01:00:00,9927.6,1678.05,11096.9,22702.550000000003
2021-01-05 02:00:00,9902.8,1639.05,10918.6,22460.45
2021-01-05 03:00:00,9680.05,1817.55,11209.9,22707.5
2021-01-05 04:00:00,9895.95,1686.0,11421.75,23003.7
2021-01-05 05:00:00,10227.0,1930.1,11588.0,23745.1
2021-01-05 06:00:00,11260.5,2170.4,11900.0,25330.9
2021-01-05 07:00:00,12828.0,2288.15,11834.2,26950.35
2021-01-05 08:00:00,13637.0,2689.45,13976.0,30302.45
2021-01-05 09:00:00,14165.0,3277.5,15246.25,32688.75
2021-01-05 10:00:00,13407.25,3477.75,15363.45,32248.45
2021-01-05 11:00:00,13987.5,3893.15,15405.0,33285.65
2021-01-05 12:00:00,13066.0,3896.7,14266.7,31229.4
2021-01-05 13:00:00,12488.8,3390.8,15285.05,31164.65
2021-01-05 14:00:00,13170.3,3619.8,16416.75,33206.85
2021-01-05 15:00:00,13854.7,3498.3500000000004,16963.0,34316.05
2021-01-05 16:00:00,14465.05,3205.6,16926.35,34597.0
2021-01-05 17:00:00,16411.15,3174.75,15290.5,34876.4
2021-01-05 18:00:00,18210.75,3015.1,14888.6,36114.45
2021-01-05 19:00:00,16316.3,2676.35,14715.35,33708.0
2021-01-05 20:00:00,13497.3,2476.9,14255.15,30229.35
2021-01-05 21:00:00,13862.5,2225.6,14069.0,30157.1
2021-01-05 22:00:00,12406.8,2191.35,13460.0,28058.15
2021-01-05 23:00:00,11641.5,2063.6,13000.5,26705.6
2021-01-06 00:00:00,10633.05,1979.3,12618.85,25231.2
2021-01-06 01:00:00,10144.0,1780.5,12347.0,24271.5
2021-01-06 02:00:00,10035.3,1820.95,11844.5,23700.75
2021-01-06 03:00:00,9879.0,1835.35,11367.05,23081.4
2021-01-06 04:00:00,10069.55,1885.7,11454.2,23409.45
2021-01-06 05:00:00,10422.4,1948.7,11514.75,23885.85
2021-01-06 06:00:00,11551.75,2188.2,11813.65,25553.6
2021-01-06 07:00:00,13386.5,2385.95,12337.35,28109.800000000003
2021-01-06 08:00:00,13819.3,2858.35,14921.2,31598.85
2021-01-06 09:00:00,14107.65,3368.0,15991.1,33466.75
2021-01-06 10:00:00,12937.55,3907.8,15614.6,32459.95
2021-01-06 11:00:00,13763.65,3670.05,15556.85,32990.55
2021-01-06 12:00:00,13421.95,3661.7,14490.35,31574.0
2021-01-06 13:00:00,12586.65,3322.7,15667.6,31576.95
2021-01-06 14:00:00,13544.75,3454.95,16288.4,33288.1
2021-01-06 15:00:00,13967.6,3441.2,16485.9,33894.7
2021-01-06 16:00:00,14666.6,3083.9,15758.75,33509.25
2021-01-06 17:00:00,16515.55,3019.8500000000004,14877.85,34413.25
2021-01-06 18:00:00,18054.8,2846.35,15177.8,36078.95
2021-01-06 19:00:00,16068.25,2500.05,14851.35,33419.65
2021-01-06 20:00:00,13624.65,2337.65,14161.6,30123.9
2021-01-06 21:00:00,14131.6,2452.95,14683.6,31268.15
2021-01-06 22:00:00,12636.1,2191.35,13954.35,28781.8
2021-01-06 23:00:00,11669.25,2022.35,13263.5,26955.1
2021-01-07 00:00:00,10654.15,1873.8,12816.6,25344.550000000003
2021-01-07 01:00:00,10520.65,1714.3000000000002,12261.8,24496.75
2021-01-07 02:00:00,10399.4,1755.45,12057.5,24212.35
2021-01-07 03:00:00,10332.2,1748.85,11917.25,23998.3
2021-01-07 04:00:00,10428.25,1885.45,11821.5,24135.2
2021-01-07 05:00:00,10654.75,1959.7,11877.55,24492.0
2021-01-07 06:00:00,11912.0,2215.3,12243.6,26370.9
2021-01-07 07:00:00,13848.65,2488.2,12549.65,28886.5
2021-01-07 08:00:00,14215.0,3076.8,15029.75,32321.550000000003
2021-01-07 09:00:00,14546.55,3677.95,16055.35,34279.85
2021-01-07 10:00:00,13901.05,3993.55,16364.5,34259.1
2021-01-07 11:00:00,14654.9,4070.35,15076.0,33801.25
2021-01-07 12:00:00,13779.3,3533.0,14851.0,32163.300000000003
2021-01-07 13:00:00,12928.35,3462.8,16012.8,32403.95
2021-01-07 14:00:00,13823.05,3143.3,16925.050000000003,33891.4
2021-01-07 15:00:00,14067.45,3058.05,16380.05,33505.55
2021-01-07 16:00:00,14551.55,3099.55,16320.6,33971.7
2021-01-07 17:00:00,15850.85,3208.85,15399.8,34459.5
2021-01-07 18:00:00,18012.0,2856.95,14766.2,35635.15
2021-01-07 19:00:00,16214.3,2730.4,14801.35,33746.05
2021-01-07 20:00:00,14346.7,2416.55,14759.3,31522.550000000003
2021-01-07 21:00:00,13970.55,2500.0,14863.55,31334.1
2021-01-07 22:00:00,12898.7,2170.3,14195.35,29264.35
2021-01-07 23:00:00,11730.5,1986.25,13409.7,27126.45
2021-01-08 00:00:00,10873.4,1906.75,12625.15,25405.3
2021-01-08 01:00:00,10257.5,1881.8,12209.0,24348.3
2021-01-08 02:00:00,10397.0,1848.2,12107.0,24352.2
2021-01-08 03:00:00,10463.5,1863.75,12067.0,24394.25
2021-01-08 04:00:00,10731.1,1872.45,12070.75,24674.300000000003
2021-01-08 05:00:00,10830.35,1916.45,12064.0,24810.8
2021-01-08 06:00:00,11946.0,2068.85,12412.1,26426.95
2021-01-08 07:00:00,13794.7,2404.2,12363.75,28562.65
2021-01-08 08:00:00,14408.15,3499.35,13859.5,31767.0
2021-01-08 09:00:00,14826.85,4401.450000000001,14762.55,33990.850000000006
2021-01-08 10:00:00,13917.25,4881.200000000001,14244.7,33043.15
2021-01-08 11:00:00,14568.75,5007.450000000001,14280.1,33856.3
2021-01-08 12:00:00,14038.7,4197.6,13558.5,31794.8
2021-01-08 13:00:00,13149.45,4243.15,14356.0,31748.6
2021-01-08 14:00:00,13994.7,4101.45,15237.75,33333.9
2021-01-08 15:00:00,14451.2,3848.95,15655.05,33955.2
2021-01-08 16:00:00,14833.5,4346.5,15688.95,34868.95
2021-01-08 17:00:00,16203.5,3484.1,15243.5,34931.1
2021-01-08 18:00:00,17310.5,2951.0,15023.5,35285.0
2021-01-08 19:00:00,16510.0,2850.25,15052.25,34412.5
2021-01-08 20:00:00,14835.0,2478.55,14661.75,31975.3
2021-01-08 21:00:00,14477.3,2443.35,14784.4,31705.050000000003
2021-01-08 22:00:00,13246.85,2077.05,14021.5,29345.4
2021-01-08 23:00:00,11978.05,1929.35,13353.1,27260.5
2021-01-09 00:00:00,11103.8,1805.5,12926.25,25835.55
2021-01-09 01:00:00,11015.45,1762.6,12452.55,25230.6
2021-01-09 02:00:00,10854.75,1793.0,12210.55,24858.3
2021-01-09 03:00:00,10571.7,1841.6,11766.75,24180.05
2021-01-09 04:00:00,10543.65,1857.4,11641.7,24042.75
2021-01-09 05:00:00,10782.9,2058.7,11647.0,24488.6
2021-01-09 06:00:00,11932.65,2103.6000000000004,11690.25,25726.5
2021-01-09 07:00:00,13285.25,2349.1,12369.35,28003.7
2021-01-09 08:00:00,13873.95,3172.05,13992.45,31038.45
2021-01-09 09:00:00,14341.45,4052.55,14893.2,33287.2
2021-01-09 10:00:00,13975.2,4553.1,14524.5,33052.8
2021-01-09 11:00:00,14489.6,4171.5,14136.5,32797.6
2021-01-09 12:00:00,13706.75,3867.5,13359.55,30933.800000000003
2021-01-09 13:00:00,13128.15,4016.05,14169.25,31313.45
2021-01-09 14:00:00,13659.15,4398.4,14826.25,32883.8
2021-01-09 15:00:00,14034.5,4121.2,14705.0,32860.7
2021-01-09 16:00:00,14778.5,3608.0,15007.2,33393.7
2021-01-09 17:00:00,16004.9,3303.2,13438.9,32747.0
2021-01-09 18:00:00,18246.35,2872.85,13758.45,34877.649999999994
2021-01-09 19:00:00,16601.1,2413.3500000000004,13956.65,32971.1
2021-01-09 20:00:00,14469.15,2106.2,13649.05,30224.4
2021-01-09 21:00:00,13892.9,1989.3,13507.9,29390.1
2021-01-09 22:00:00,12450.7,1774.15,13196.55,27421.4
2021-01-09 23:00:00,11577.8,1848.3,13115.7,26541.8
2021-01-10 00:00:00,10741.6,1790.1,12725.85,25257.55
2021-01-10 01:00:00,10491.45,1724.5,11849.35,24065.3
2021-01-10 02:00:00,10138.95,1575.4,11375.65,23090.0
2021-01-10 03:00:00,10044.65,1572.0,11126.45,22743.1
2021-01-10 04:00:00,10131.4,1655.25,11214.3,23000.95
2021-01-10 05:00:00,10432.75,1724.05,11293.45,23450.25
2021-01-10 06:00:00,11246.95,1896.0,10776.5,23919.45
2021-01-10 07:00:00,11492.85,2206.4,9752.3,23451.55
2021-01-10 08:00:00,13411.35,2647.35,11718.5,27777.2
2021-01-10 09:00:00,13376.25,3019.45,12350.7,28746.4
2021-01-10 10:00:00,14152.85,3232.95,12911.2,30297.0
2021-01-10 11:00:00,14285.0,2898.05,13060.5,30243.55
2021-01-10 12:00:00,12550.85,2882.85,12425.0,27858.7
2021-01-10 13:00:00,11767.45,2757.5,12553.5,27078.45
2021-01-10 14:00:00,12552.8,2639.0,12886.1,28077.9
2021-01-10 15:00:00,13231.7,2776.15,12896.5,28904.35
2021-01-10 16:00:00,13911.5,2909.05,12371.0,29191.55
2021-01-10 17:00:00,14994.15,2893.5,11930.4,29818.05
2021-01-10 18:00:00,16900.5,2979.5,12028.0,31908.0
2021-01-10 19:00:00,15748.5,2512.1000000000004,11801.0,30061.6
2021-01-10 20:00:00,14319.3,2414.05,11828.0,28561.35
2021-01-10 21:00:00,13350.75,1993.05,11955.25,27299.050000000003
2021-01-10 22:00:00,12228.0,1902.6,11667.75,25798.35
2021-01-10 23:00:00,11309.8,1496.45,11393.2,24199.45
2021-01-11 00:00:00,10524.9,1355.5,10550.75,22431.15
2021-01-11 01:00:00,9923.1,1382.1999999999998,10034.5,21339.8
2021-01-11 02:00:00,9598.0,1452.75,9782.5,20833.25
2021-01-11 03:00:00,9518.5,1477.3000000000002,9729.85,20725.65
2021-01-11 04:00:00,9710.5,1510.25,9687.75,20908.5
2021-01-11 05:00:00,10006.5,1571.6,10085.85,21663.95
2021-01-11 06:00:00,10778.5,1831.95,10719.0,23329.45
2021-01-11 07:00:00,12681.4,2205.3,11586.55,26473.25
2021-01-11 08:00:00,14542.6,2690.45,14495.1,31728.15
2021-01-11 09:00:00,14657.1,3234.7,15464.55,33356.35
2021-01-11 10:00:00,13882.55,3351.45,15552.45,32786.45
2021-01-11 11:00:00,14362.8,3691.15,15251.85,33305.8
2021-01-11 12:00:00,13082.8,3260.0,14397.4,30740.2
2021-01-11 13:00:00,12932.45,3235.5,14638.85,30806.800000000003
2021-01-11 14:00:00,13632.75,3631.65,16920.550000000003,34184.95
2021-01-11 15:00:00,14016.8,3594.65,16380.3,33991.75
2021-01-11 16:00:00,14545.2,3188.0,16671.5,34404.7
2021-01-11 17:00:00,15617.0,3153.6,15119.0,33889.6
2021-01-11 18:00:00,17411.65,3161.0,14745.5,35318.15
2021-01-11 19:00:00,15990.5,2865.25,14815.5,33671.25
2021-01-11 20:00:00,14652.25,2365.2,14643.8,31661.25
2021-01-11 21:00:00,14368.0,2015.8,14486.25,30870.05
2021-01-11 22:00:00,13169.05,1803.7,13719.0,28691.75
2021-01-11 23:00:00,12044.85,1865.9,12588.75,26499.5
2021-01-12 00:00:00,11158.0,1972.7,11903.8,25034.5
2021-01-12 01:00:00,10400.5,1902.15,11748.7,24051.35
2021-01-12 02:00:00,10138.95,1767.75,11562.3,23469.0
2021-01-12 03:00:00,10044.65,1788.35,11359.15,23192.15
2021-01-12 04:00:00,10290.0,1803.15,11239.5,23332.65
2021-01-12 05:00:00,10733.65,1911.2,11327.25,23972.1
2021-01-12 06:00:00,11873.1,2090.5,11669.8,25633.4
2021-01-12 07:00:00,14104.8,2380.1,11874.6,28359.5
2021-01-12 08:00:00,14866.0,2953.75,14129.7,31949.45
2021-01-12 09:00:00,14831.8,3535.35,15326.4,33693.55
2021-01-12 10:00:00,13867.7,3681.35,15320.25,32869.3
2021-01-12 11:00:00,14801.4,3973.7,14924.3,33699.4
2021-01-12 12:00:00,14138.15,3554.75,14172.5,31865.4
2021-01-12 13:00:00,13220.75,3583.7,15115.2,31919.65
2021-01-12 14:00:00,13746.15,3677.0,16138.55,33561.7
2021-01-12 15:00:00,14305.1,3475.0,16273.5,34053.6
2021-01-12 16:00:00,14818.3,3419.65,16245.6,34483.55
2021-01-12 17:00:00,16590.55,2985.75,15310.65,34886.95
2021-01-12 18:00:00,18225.3,2655.55,14548.35,35429.2
2021-01-12 19:00:00,16765.45,2384.9,14472.5,33622.85
2021-01-12 20:00:00,14426.5,2051.95,13828.5,30306.95
2021-01-12 21:00:00,14529.55,2297.75,13923.7,30751.0
2021-01-12 22:00:00,13511.15,2089.2,13220.65,28821.0
2021-01-12 23:00:00,12398.0,2027.5,12259.5,26685.0
2021-01-13 00:00:00,10984.55,1888.25,11744.7,24617.5
2021-01-13 01:00:00,10695.9,1588.8,11026.25,23310.95
2021-01-13 02:00:00,10348.5,1669.25,10648.0,22665.75
2021-01-13 03:00:00,10370.3,1763.95,10584.5,22718.75
2021-01-13 04:00:00,10616.65,1912.45,10637.8,23166.9
2021-01-13 05:00:00,10788.3,1985.7,10950.5,23724.5
2021-01-13 06:00:00,11901.0,2271.2,11579.85,25752.050000000003
2021-01-13 07:00:00,13996.5,2497.95,12134.7,28629.15
2021-01-13 08:00:00,14688.05,3123.85,14217.95,32029.85
2021-01-13 09:00:00,14736.6,3824.0,15257.4,33818.0
2021-01-13 10:00:00,13640.35,4468.9,15020.85,33130.1
2021-01-13 11:00:00,14164.4,4122.65,15204.5,33491.55
2021-01-13 12:00:00,13932.75,3469.6,14393.25,31795.6
2021-01-13 13:00:00,13193.85,3219.2,15097.5,31510.550000000003
2021-01-13 14:00:00,13779.3,3702.7,16232.3,33714.3
2021-01-13 15:00:00,13727.45,3513.6000000000004,16016.4,33257.45
2021-01-13 16:00:00,14222.0,3168.0,16394.5,33784.5
2021-01-13 17:00:00,15881.85,2700.9,14859.5,33442.25
2021-01-13 18:00:00,17198.95,2696.1,14147.4,34042.45
2021-01-13 19:00:00,16329.85,2490.6,14158.25,32978.7
2021-01-13 20:00:00,14552.15,2305.2,13771.45,30628.8
2021-01-13 21:00:00,14820.95,2296.25,13370.1,30487.3
2021-01-13 22:00:00,13021.05,2100.1000000000004,12492.95,27614.1
2021-01-13 23:00:00,11331.7,1879.75,11868.7,25080.15
2021-01-14 00:00:00,10663.0,1841.45,11400.85,23905.3
2021-01-14 01:00:00,10496.25,1695.95,11002.55,23194.75
2021-01-14 02:00:00,10380.85,1814.05,10808.55,23003.45
2021-01-14 03:00:00,10349.4,1792.0,10679.85,22821.25
2021-01-14 04:00:00,10506.2,1726.95,10860.15,23093.3
2021-01-14 05:00:00,10764.8,1785.3000000000002,10931.7,23481.8
2021-01-14 06:00:00,12055.85,1963.1,11153.95,25172.9
2021-01-14 07:00:00,14362.65,2301.05,11896.0,28559.7
2021-01-14 08:00:00,14259.55,2859.35,14169.2,31288.1
2021-01-14 09:00:00,14639.9,3716.45,14951.0,33307.35
2021-01-14 10:00:00,13708.85,3869.5,14721.5,32299.85
2021-01-14 11:00:00,14523.35,3679.55,14672.0,32874.9
2021-01-14 12:00:00,13728.6,3223.2,13637.5,30589.3
2021-01-14 13:00:00,12597.5,3008.25,14639.5,30245.25
2021-01-14 14:00:00,13756.45,3409.9,15608.0,32774.35
2021-01-14 15:00:00,13992.35,3414.55,16150.6,33557.5
2021-01-14 16:00:00,14666.65,3136.35,16311.5,34114.5
2021-01-14 17:00:00,16023.5,2890.05,14988.15,33901.7
2021-01-14 18:00:00,17298.0,2611.45,14049.25,33958.7
2021-01-14 19:00:00,16479.8,2401.3500000000004,13796.0,32677.15
2021-01-14 20:00:00,14898.15,2260.9,13525.95,30685.0
2021-01-14 21:00:00,14962.8,2194.0,13354.05,30510.85
2021-01-14 22:00:00,13524.6,2003.3,12963.5,28491.4
2021-01-14 23:00:00,11868.55,1751.75,12257.45,25877.75
2021-01-15 00:00:00,11261.5,1704.6,11571.65,24537.75
2021-01-15 01:00:00,10609.65,1661.7,11137.2,23408.55
2021-01-15 02:00:00,10419.35,1658.4,10916.0,22993.75
2021-01-15 03:00:00,10335.3,1701.3000000000002,10780.5,22817.1
2021-01-15 04:00:00,10590.65,1707.9,10917.8,23216.35
2021-01-15 05:00:00,10784.3,1853.4,11101.95,23739.65
2021-01-15 06:00:00,11909.85,2069.9,11438.15,25417.9
2021-01-15 07:00:00,14144.65,2155.55,11906.5,28206.7
2021-01-15 08:00:00,14123.3,2906.1000000000004,14004.2,31033.6
2021-01-15 09:00:00,14677.85,3508.0,15184.2,33370.05
2021-01-15 10:00:00,13532.45,3406.95,15084.45,32023.85
2021-01-15 11:00:00,14448.4,3430.4,14828.15,32706.95
2021-01-15 12:00:00,14016.25,3094.7,14183.5,31294.45
2021-01-15 13:00:00,13024.15,2975.05,15090.35,31089.55
2021-01-15 14:00:00,13614.0,3404.75,15926.35,32945.1
2021-01-15 15:00:00,14127.4,3445.4,16086.0,33658.8
2021-01-15 16:00:00,14436.15,3055.75,16305.0,33796.9
2021-01-15 17:00:00,14920.5,2565.0,14340.5,31826.0
2021-01-15 18:00:00,17525.5,2563.75,14154.5,34243.75
2021-01-15 19:00:00,16291.5,2434.7,14525.5,33251.7
2021-01-15 20:00:00,14371.7,2169.75,13520.95,30062.4
2021-01-15 21:00:00,13971.5,2297.95,13351.05,29620.5
2021-01-15 22:00:00,12764.9,2208.3,12648.65,27621.85
2021-01-15 23:00:00,11600.95,2075.8500000000004,11907.5,25584.300000000003
2021-01-16 00:00:00,10632.5,2068.05,11167.5,23868.05
2021-01-16 01:00:00,10226.0,1955.6,10864.6,23046.2
2021-01-16 02:00:00,10196.5,1969.55,10506.0,22672.05
2021-01-16 03:00:00,10295.55,1905.8,10534.0,22735.35
2021-01-16 04:00:00,10409.9,2025.3,10712.0,23147.2
2021-01-16 05:00:00,10602.95,2056.15,10762.2,23421.300000000003
2021-01-16 06:00:00,10686.2,2280.5,10695.85,23662.550000000003
2021-01-16 07:00:00,13273.1,2628.8,11423.75,27325.65
2021-01-16 08:00:00,14247.8,3129.95,13187.8,30565.550000000003
2021-01-16 09:00:00,14394.0,3572.4,14416.5,32382.9
2021-01-16 10:00:00,13546.75,3604.15,14901.5,32052.4
2021-01-16 11:00:00,14551.3,3892.9,14492.5,32936.7
2021-01-16 12:00:00,13413.5,3770.5,13514.5,30698.5
2021-01-16 13:00:00,12659.8,4022.85,14420.4,31103.050000000003
2021-01-16 14:00:00,13241.85,3859.1,15154.35,32255.300000000003
2021-01-16 15:00:00,14008.3,3584.8,15370.35,32963.45
2021-01-16 16:00:00,14764.65,3272.25,15572.65,33609.55
2021-01-16 17:00:00,15753.4,3118.55,13714.2,32586.15
2021-01-16 18:00:00,17690.4,2743.45,13363.5,33797.35
2021-01-16 19:00:00,16107.55,2400.5,12983.55,31491.6
2021-01-16 20:00:00,14287.15,2172.1,12812.1,29271.35
2021-01-16 21:00:00,13151.5,1879.8,13067.85,28099.15
2021-01-16 22:00:00,12305.5,1632.6999999999998,12821.2,26759.4
2021-01-16 23:00:00,11532.0,1661.85,12228.35,25422.2
2021-01-17 00:00:00,10671.6,1780.15,11239.0,23690.75
2021-01-17 01:00:00,10515.6,1932.7,10856.5,23304.8
2021-01-17 02:00:00,10135.45,1955.65,10814.2,22905.3
2021-01-17 03:00:00,10073.2,1949.6,10778.75,22801.55
2021-01-17 04:00:00,9997.2,1908.4,10704.35,22609.95
2021-01-17 05:00:00,10180.1,2087.7,10507.2,22775.0
2021-01-17 06:00:00,10708.75,2217.05,9931.45,22857.25
2021-01-17 07:00:00,11703.8,2528.05,10228.9,24460.75
2021-01-17 08:00:00,12110.85,2907.9,10708.0,25726.75
2021-01-17 09:00:00,12502.1,3484.15,11828.85,27815.1
2021-01-17 10:00:00,13166.2,3397.0,12360.95,28924.15
2021-01-17 11:00:00,13809.35,3541.65,12246.15,29597.15
2021-01-17 12:00:00,12316.55,3614.05,11405.75,27336.35
2021-01-17 13:00:00,11491.9,3107.5,12135.95,26735.35
2021-01-17 14:00:00,11669.15,3146.25,12325.85,27141.25
2021-01-17 15:00:00,12187.9,3188.8,12557.75,27934.45
2021-01-17 16:00:00,12896.75,2891.6,12490.85,28279.2
2021-01-17 17:00:00,15170.0,2720.3,12027.1,29917.4
2021-01-17 18:00:00,17160.5,2584.8,11876.25,31621.55
2021-01-17 19:00:00,15563.8,2443.6000000000004,11834.2,29841.6
2021-01-17 20:00:00,13884.0,2124.65,11566.0,27574.65
2021-01-17 21:00:00,12888.0,2020.8,11557.2,26466.0
2021-01-17 22:00:00,11484.5,1987.9,11390.85,24863.25
2021-01-17 23:00:00,10646.5,1877.55,10601.2,23125.25
2021-01-18 00:00:00,9573.4,1787.35,10109.85,21470.6
2021-01-18 01:00:00,9451.35,1683.3,9525.7,20660.35
2021-01-18 02:00:00,9393.05,1590.3,9359.8,20343.15
2021-01-18 03:00:00,9349.0,1668.9499999999998,9231.6,20249.550000000003
2021-01-18 04:00:00,9385.2,1633.1999999999998,9314.6,20333.0
2021-01-18 05:00:00,10029.8,1638.4,9553.6,21221.800000000003
2021-01-18 06:00:00,11924.25,1675.55,9994.85,23594.65
2021-01-18 07:00:00,13947.4,2172.95,10922.5,27042.85
2021-01-18 08:00:00,13380.45,2584.3,13875.15,29839.9
