date,MB_MW,MT_MW,MN_MW,HT_MW
2025-06-01 00:00:00,17001.766,3496.802,15004.527,35503.095
2025-06-01 01:00:00,15999.859,3344.5706,14313.352,33657.7816
2025-06-01 02:00:00,15532.213,3123.1042,13276.407,31931.7242
2025-06-01 03:00:00,14951.372,3051.524,12896.191,30899.087
2025-06-01 04:00:00,14833.934,3104.0618,12837.269,30775.2648
2025-06-01 05:00:00,15008.659,3206.3003,12788.298,31003.257299999997
2025-06-01 06:00:00,14783.797,3213.6606,12299.503,30296.960600000002
2025-06-01 07:00:00,15667.589,3148.2341,12099.935,30915.7581
2025-06-01 08:00:00,15901.578,3209.3647,12599.616,31710.5587
2025-06-01 09:00:00,16294.218,3350.267,13197.366,32841.851
2025-06-01 10:00:00,17284.06,3536.6726,13294.975,34115.7076
2025-06-01 11:00:00,17577.271,3551.628,13095.864,34224.763
2025-06-01 12:00:00,16963.53,3500.8035,12878.388,33342.7215
2025-06-01 13:00:00,16921.371,3675.7463,14028.987,34626.1043
2025-06-01 14:00:00,17365.568,3833.1763,14611.216,35809.9603
2025-06-01 15:00:00,17874.953,3863.3188,14902.251,36640.522800000006
2025-06-01 16:00:00,18034.936,3913.2344,14773.061,36721.231400000004
2025-06-01 17:00:00,18501.416,3934.4775,14228.742,36664.635500000004
2025-06-01 18:00:00,18827.223,3749.0542,13906.893,36483.1702
2025-06-01 19:00:00,18615.424,3673.378,14266.911,36555.713
2025-06-01 20:00:00,17836.477,3600.4011,14593.648,36030.526099999995
2025-06-01 21:00:00,17729.188,3724.6062,15147.637,36601.4312
2025-06-01 22:00:00,17542.602,3688.3538,14997.728,36228.6838
2025-06-01 23:00:00,17333.436,3467.4983,13998.851,34799.7853
2025-06-02 00:00:00,16270.424,3285.28,13295.8545,32851.5585
2025-06-02 01:00:00,15368.039,3026.9922,12569.237,30964.2682
2025-06-02 02:00:00,14943.052,2879.6287,11991.861,29814.5417
2025-06-02 03:00:00,14532.9375,2849.5012,11802.636,29185.074699999997
2025-06-02 04:00:00,14545.409,2903.6672,11609.529,29058.605199999998
2025-06-02 05:00:00,15169.47,3063.7393,12105.327,30338.5363
2025-06-02 06:00:00,15678.825,3217.0708,12580.617,31476.512800000004
2025-06-02 07:00:00,16766.064,3217.13,13351.366,33334.56
2025-06-02 08:00:00,17380.201,3335.6035,14997.3545,35713.159
2025-06-02 09:00:00,18476.033,3525.7068,16338.349,38340.0888
2025-06-02 10:00:00,19466.639,3792.1296,16822.422,40081.1906
2025-06-02 11:00:00,19843.83,3837.6462,16974.729,40656.2052
2025-06-02 12:00:00,19541.266,3814.7544,16995.432,40351.4524
2025-06-02 13:00:00,19421.254,3958.1372,17998.074,41377.465200000006
2025-06-02 14:00:00,20139.898,4182.3784,18907.668,43229.94440000001
2025-06-02 15:00:00,20474.484,4214.3916,19149.414,43838.289600000004
2025-06-02 16:00:00,20753.94,4171.435,19092.896,44018.271
2025-06-02 17:00:00,21021.717,4132.1685,18244.143,43398.0285
2025-06-02 18:00:00,21325.885,3928.9019,17525.41,42780.196899999995
2025-06-02 19:00:00,20974.854,3823.2444,17327.625,42125.7234
2025-06-02 20:00:00,20005.691,3752.0225,17607.87,41365.58349999999
2025-06-02 21:00:00,19709.377,3933.0776,17777.87,41420.3246
2025-06-02 22:00:00,19474.822,3890.668,17261.016,40626.506
2025-06-02 23:00:00,19246.047,3713.058,16462.777,39421.882
2025-06-03 00:00:00,17939.209,3562.1233,15809.331,37310.6633
2025-06-03 01:00:00,17257.639,3361.3574,15066.847,35685.8434
2025-06-03 02:00:00,17025.555,3233.3828,14265.648,34524.5858
2025-06-03 03:00:00,16289.862,3185.894,14103.928,33579.683999999994
2025-06-03 04:00:00,16503.215,3255.0962,14122.137,33880.4482
2025-06-03 05:00:00,16482.602,3420.4583,14387.769,34290.8293
2025-06-03 06:00:00,16774.533,3432.748,14445.79,34653.070999999996
2025-06-03 07:00:00,18177.033,3466.251,15234.447,36877.731
2025-06-03 08:00:00,18597.129,3668.7615,16630.15,38896.0405
2025-06-03 09:00:00,19726.035,3892.9067,17844.193,41463.134699999995
2025-06-03 10:00:00,20277.95,4061.448,17935.826,42275.224
2025-06-03 11:00:00,20618.516,4105.28,17970.121,42693.917
2025-06-03 12:00:00,20669.291,4103.6577,17953.922,42726.8707
2025-06-03 13:00:00,20281.709,4231.3887,18722.059,43235.1567
2025-06-03 14:00:00,20812.828,4453.8867,19555.55,44822.2647
2025-06-03 15:00:00,21585.58,4502.408,19897.934,45985.922000000006
2025-06-03 16:00:00,21716.264,4480.296,20025.955,46222.515
2025-06-03 17:00:00,21614.533,4377.9834,18739.248,44731.7644
2025-06-03 18:00:00,21964.23,4220.2593,17861.738,44046.2273
2025-06-03 19:00:00,21281.543,4044.5527,17622.48,42948.5757
2025-06-03 20:00:00,20502.348,4037.1326,17499.406,42038.8866
2025-06-03 21:00:00,20043.146,4165.031,17937.393,42145.57
2025-06-03 22:00:00,19863.287,4099.763,17523.588,41486.638
2025-06-03 23:00:00,19597.18,3901.5137,16431.098,39929.7917
2025-06-04 00:00:00,18350.0,3711.8232,15729.798,37791.6212
2025-06-04 01:00:00,17495.215,3493.9966,14982.254,35971.465599999996
2025-06-04 02:00:00,16806.143,3340.865,14222.07,34369.078
2025-06-04 03:00:00,16553.5,3311.6824,14104.86,33970.042400000006
2025-06-04 04:00:00,16336.493,3355.178,13891.476,33583.147000000004
2025-06-04 05:00:00,16414.566,3477.6997,13984.402,33876.6677
2025-06-04 06:00:00,16966.64,3528.785,14328.239,34823.664
2025-06-04 07:00:00,17941.613,3553.0432,14893.909,36388.5652
2025-06-04 08:00:00,18773.486,3713.0234,16117.698,38604.2074
2025-06-04 09:00:00,19326.676,3941.1245,17158.666,40426.466499999995
2025-06-04 10:00:00,20194.898,4118.4146,17491.441,41804.7536
2025-06-04 11:00:00,20666.35,4188.365,17487.598,42342.312999999995
2025-06-04 12:00:00,20539.914,4117.9614,17395.523,42053.398400000005
2025-06-04 13:00:00,20388.164,4235.3228,18198.23,42821.716799999995
2025-06-04 14:00:00,20842.598,4417.751,19027.656,44288.005000000005
2025-06-04 15:00:00,21398.484,4463.791,19510.752,45373.027
2025-06-04 16:00:00,21528.469,4431.3945,19222.043,45181.9065
2025-06-04 17:00:00,21416.58,4378.075,18214.04,44008.69500000001
2025-06-04 18:00:00,21594.615,4217.458,17354.283,43166.356
2025-06-04 19:00:00,21006.48,4019.6997,17063.604,42089.7837
2025-06-04 20:00:00,20364.98,3972.1084,17285.465,41622.553400000004
2025-06-04 21:00:00,20009.438,4110.4873,17668.635,41788.5603
2025-06-04 22:00:00,19846.42,4119.219,17519.559,41485.198000000004
2025-06-04 23:00:00,19526.205,3890.7026,16503.857,39920.7646
2025-06-05 00:00:00,18260.076,3686.8943,15527.68,37474.6503
2025-06-05 01:00:00,17141.729,3498.1528,14686.776,35326.6578
2025-06-05 02:00:00,16992.367,3364.8699,14216.925,34574.1619
2025-06-05 03:00:00,16114.603,3174.6018,13451.823,32741.0278
2025-06-05 04:00:00,16330.822,3252.9944,13550.672,33134.4884
2025-06-05 05:00:00,16246.427,3373.4207,13794.774,33414.621699999996
2025-06-05 06:00:00,16828.96,3510.5862,14011.986,34351.5322
2025-06-05 07:00:00,17725.057,3530.3315,14492.922,35748.3105
2025-06-05 08:00:00,18468.932,3710.2114,15814.361,37993.504400000005
2025-06-05 09:00:00,19613.59,4008.0327,17053.322,40674.9447
2025-06-05 10:00:00,20369.209,4184.314,17276.3,41829.823000000004
2025-06-05 11:00:00,20715.885,4217.511,17561.836,42495.232
2025-06-05 12:00:00,20223.123,4125.723,17066.68,41415.526
2025-06-05 13:00:00,20179.174,4318.001,18240.842,42738.017
2025-06-05 14:00:00,20772.908,4532.2275,19080.041,44385.1765
2025-06-05 15:00:00,21348.316,4588.431,19423.494,45360.240999999995
2025-06-05 16:00:00,21229.06,4562.574,19265.71,45057.344
2025-06-05 17:00:00,21320.693,4447.7495,18266.44,44034.88249999999
2025-06-05 18:00:00,21692.875,4311.805,17577.314,43581.994
2025-06-05 19:00:00,20953.17,4070.538,17479.762,42503.47
2025-06-05 20:00:00,20462.4,4164.211,17776.432,42403.043000000005
2025-06-05 21:00:00,20279.543,4266.845,18134.152,42680.54
2025-06-05 22:00:00,19833.783,4239.785,17516.51,41590.077999999994
2025-06-05 23:00:00,19389.492,4007.6365,16691.197,40088.3255
2025-06-06 00:00:00,18071.768,3807.5134,15759.444,37638.725399999996
2025-06-06 01:00:00,16909.9,3556.6536,14923.872,35390.4256
2025-06-06 02:00:00,16745.73,3389.1814,14480.948,34615.8594
2025-06-06 03:00:00,15801.172,3242.5286,13931.389,32975.0896
2025-06-06 04:00:00,16104.16,3291.0464,13931.917,33327.1234
2025-06-06 05:00:00,16171.411,3425.5234,14058.791,33655.725399999996
2025-06-06 06:00:00,16325.712,3468.196,14210.1875,34004.095499999996
2025-06-06 07:00:00,17720.447,3546.762,14858.395,36125.604
2025-06-06 08:00:00,18553.066,3763.4111,16477.7,38794.1771
2025-06-06 09:00:00,19287.646,4013.3052,17470.615,40771.5662
2025-06-06 10:00:00,20283.69,4222.734,17719.248,42225.672
2025-06-06 11:00:00,20137.889,4268.3604,17341.857,41748.106400000004
2025-06-06 12:00:00,20205.174,4241.455,17281.457,41728.085999999996
2025-06-06 13:00:00,20014.53,4356.9595,18173.818,42545.307499999995
2025-06-06 14:00:00,20647.746,4612.4526,19105.4,44365.5986
2025-06-06 15:00:00,21101.062,4582.7847,19730.7,45414.546700000006
2025-06-06 16:00:00,21357.623,4644.9087,19663.877,45666.4087
2025-06-06 17:00:00,21113.41,4401.578,18477.193,43992.181
2025-06-06 18:00:00,21335.35,4261.462,17601.621,43198.433
2025-06-06 19:00:00,20447.19,4035.0256,17275.049,41757.264599999995
2025-06-06 20:00:00,19770.203,4094.3647,17497.066,41361.6337
2025-06-06 21:00:00,19514.902,4211.3794,17968.303,41694.5844
2025-06-06 22:00:00,19290.895,4214.3555,17566.889,41072.139500000005
2025-06-06 23:00:00,18722.26,3939.3137,16610.252,39271.8257
2025-06-07 00:00:00,17350.574,3720.0454,15688.35,36758.9694
2025-06-07 01:00:00,16293.495,3530.275,14700.576,34524.346
2025-06-07 02:00:00,16023.971,3397.2754,14081.021,33502.2674
2025-06-07 03:00:00,15467.488,3286.2893,13748.949,32502.7263
2025-06-07 04:00:00,15666.633,3290.5452,13497.731,32454.9092
2025-06-07 05:00:00,15591.483,3443.968,13653.148,32688.599000000002
2025-06-07 06:00:00,16211.642,3586.2046,13956.173,33754.0196
2025-06-07 07:00:00,17245.504,3562.7664,14360.88,35169.1504
2025-06-07 08:00:00,17765.488,3726.6606,15807.54,37299.6886
2025-06-07 09:00:00,18553.213,3923.2983,16635.484,39111.995299999995
2025-06-07 10:00:00,19673.098,4078.8865,16691.201,40443.18550000001
2025-06-07 11:00:00,19681.07,4146.1714,16867.332,40694.573399999994
2025-06-07 12:00:00,19647.238,4095.8135,16758.064,40501.1155
2025-06-07 13:00:00,19588.492,4251.8047,17525.121,41365.4177
2025-06-07 14:00:00,19970.672,4422.634,18457.951,42851.257
2025-06-07 15:00:00,20357.598,4356.669,18597.686,43311.953
2025-06-07 16:00:00,20478.129,4359.3223,18406.955,43244.4063
2025-06-07 17:00:00,20327.547,4183.7227,17229.04,41740.3097
2025-06-07 18:00:00,20366.477,3992.5469,16048.114,40407.1379
2025-06-07 19:00:00,19600.34,3879.7717,15860.378,39340.489700000006
2025-06-07 20:00:00,18710.66,3783.4592,15955.64,38449.7592
2025-06-07 21:00:00,18624.062,4040.4832,16705.34,39369.885200000004
2025-06-07 22:00:00,18318.791,3971.051,16804.81,39094.652
2025-06-07 23:00:00,18392.344,3843.552,15839.76,38075.656
2025-06-08 00:00:00,16955.62,3611.4458,14902.954,35470.0198
2025-06-08 01:00:00,15846.174,3350.3733,13787.18,32983.7273
2025-06-08 02:00:00,15746.322,3256.0972,13458.934,32461.353199999998
2025-06-08 03:00:00,14778.652,3046.3447,12862.21,30687.2067
2025-06-08 04:00:00,15194.09,3177.0798,13290.884,31662.0538
2025-06-08 05:00:00,15134.592,3272.6843,12916.856,31324.1323
2025-06-08 06:00:00,15366.647,3341.3037,12874.705,31582.655700000003
2025-06-08 07:00:00,16056.031,3261.1335,12662.976,31980.1405
2025-06-08 08:00:00,16219.314,3305.6028,13012.292,32537.2088
2025-06-08 09:00:00,16802.613,3480.4243,13810.376,34093.4133
2025-06-08 10:00:00,17540.867,3632.0483,13533.591,34706.506299999994
2025-06-08 11:00:00,17652.707,3687.3206,13456.796,34796.823599999996
2025-06-08 12:00:00,17332.357,3609.6367,13067.401,34009.3947
2025-06-08 13:00:00,17201.83,3758.8328,14177.699,35138.3618
2025-06-08 14:00:00,17892.72,3980.459,15112.266,36985.445
2025-06-08 15:00:00,18149.607,3979.392,15323.391,37452.39
2025-06-08 16:00:00,18483.87,4039.6968,15501.2705,38024.8373
2025-06-08 17:00:00,18961.865,3981.302,14933.979,37877.146
2025-06-08 18:00:00,19166.578,3799.1118,14340.03,37305.7198
2025-06-08 19:00:00,18801.398,3718.2961,14768.171,37287.8651
2025-06-08 20:00:00,18109.443,3693.4392,15051.422,36854.3042
2025-06-08 21:00:00,17975.486,3806.5588,15584.817,37366.8618
2025-06-08 22:00:00,17829.828,3746.2742,15311.815,36887.9172
2025-06-08 23:00:00,17591.89,3517.5413,14730.768,35840.1993
2025-06-09 00:00:00,16259.013,3318.8826,13787.025,33364.9206
2025-06-09 01:00:00,15115.12,3000.3765,12878.339,30993.8355
2025-06-09 02:00:00,15066.403,2909.6191,12397.864,30373.886100000003
2025-06-09 03:00:00,14809.341,2880.8716,12199.981,29890.1936
2025-06-09 04:00:00,14625.109,2887.7148,11823.662,29336.485800000002
2025-06-09 05:00:00,15015.285,3056.9343,12692.953,30765.1723
2025-06-09 06:00:00,15790.573,3174.6372,12962.753,31927.963200000002
2025-06-09 07:00:00,16898.453,3173.6255,13653.239,33725.317500000005
2025-06-09 08:00:00,17471.922,3278.4001,15214.985,35965.3071
2025-06-09 09:00:00,18419.926,3506.1792,16438.596,38364.701199999996
2025-06-09 10:00:00,19286.47,3714.8618,16837.088,39838.4198
2025-06-09 11:00:00,19584.537,3831.7068,17056.254,40472.4978
2025-06-09 12:00:00,19545.65,3749.4785,17046.424,40341.552500000005
2025-06-09 13:00:00,19435.441,3909.872,18182.242,41527.55499999999
2025-06-09 14:00:00,20219.676,4124.738,19011.355,43355.769
2025-06-09 15:00:00,20782.252,4163.0967,19488.082,44433.4307
2025-06-09 16:00:00,20844.205,4139.021,19502.807,44486.033
2025-06-09 17:00:00,20946.762,4019.0947,18539.154,43505.0107
2025-06-09 18:00:00,21364.283,3875.1577,17704.47,42943.9107
2025-06-09 19:00:00,20724.012,3750.3755,17466.596,41940.9835
2025-06-09 20:00:00,20215.99,3749.106,17893.432,41858.528000000006
2025-06-09 21:00:00,19656.658,3813.138,18113.01,41582.806
2025-06-09 22:00:00,19417.521,3816.7314,17867.479,41101.731400000004
2025-06-09 23:00:00,19172.873,3675.7449,16946.916,39795.5339
2025-06-10 00:00:00,17849.816,3426.693,15809.652,37086.161
2025-06-10 01:00:00,16417.637,3199.292,14942.504,34559.433000000005
2025-06-10 02:00:00,16526.578,3066.743,14400.857,33994.178
2025-06-10 03:00:00,16291.044,3077.1675,14187.891,33556.1025
2025-06-10 04:00:00,16359.228,3091.7273,14117.191,33568.1463
2025-06-10 05:00:00,16774.01,3345.4316,14464.646,34584.0876
2025-06-10 06:00:00,17118.893,3414.127,14983.008,35516.028
2025-06-10 07:00:00,18246.88,3405.7092,15368.512,37021.101200000005
2025-06-10 08:00:00,18851.53,3544.9714,16723.549,39120.05039999999
2025-06-10 09:00:00,19692.646,3760.769,17742.037,41195.452000000005
2025-06-10 10:00:00,20298.416,3993.5295,18007.057,42299.0025
2025-06-10 11:00:00,20672.555,4058.564,17937.295,42668.414
2025-06-10 12:00:00,20388.602,4007.656,17899.328,42295.585999999996
2025-06-10 13:00:00,20453.602,4185.153,18805.564,43444.318999999996
2025-06-10 14:00:00,20706.988,4385.8906,19428.129,44521.0076
2025-06-10 15:00:00,21297.762,4357.751,19822.494,45478.007
2025-06-10 16:00:00,21144.088,4401.32,19582.855,45128.263
2025-06-10 17:00:00,21428.764,4336.018,18727.146,44491.928
2025-06-10 18:00:00,21460.283,4235.8887,17809.473,43505.644700000004
2025-06-10 19:00:00,21436.533,4071.133,17665.203,43172.869
2025-06-10 20:00:00,20376.55,4008.108,17833.922,42218.58
2025-06-10 21:00:00,20175.176,4171.752,18319.266,42666.194
2025-06-10 22:00:00,19894.01,4112.5205,17912.78,41919.31049999999
2025-06-10 23:00:00,19053.475,3808.578,16755.822,39617.875
2025-06-11 00:00:00,18085.072,3617.1548,15718.592,37420.8188
2025-06-11 01:00:00,17108.582,3374.455,14821.074,35304.111
2025-06-11 02:00:00,16636.123,3154.5396,14177.627,33968.289600000004
2025-06-11 03:00:00,16279.202,3162.7917,13905.029,33347.0227
2025-06-11 04:00:00,16291.871,3184.6624,13932.177,33408.710399999996
2025-06-11 05:00:00,16567.686,3364.02,14256.184,34187.89
2025-06-11 06:00:00,16794.695,3436.6294,14303.158,34534.48239999999
2025-06-11 07:00:00,17994.527,3483.4526,14774.543,36252.5226
2025-06-11 08:00:00,18371.75,3608.1997,16349.044,38328.9937
2025-06-11 09:00:00,19137.152,3800.2188,17245.709,40183.07979999999
2025-06-11 10:00:00,19925.586,4067.2075,17647.996,41640.7895
2025-06-11 11:00:00,20425.088,4141.4,17590.918,42157.406
2025-06-11 12:00:00,20055.512,4059.996,17607.695,41723.202999999994
2025-06-11 13:00:00,20291.152,4256.176,18586.436,43133.763999999996
2025-06-11 14:00:00,20784.984,4406.0376,19367.225,44558.2466
2025-06-11 15:00:00,21006.32,4489.2656,19778.71,45274.2956
2025-06-11 16:00:00,20812.934,4424.9756,19413.895,44651.8046
2025-06-11 17:00:00,21148.621,4320.72,18531.3,44000.641
2025-06-11 18:00:00,21324.252,4211.3076,17540.303,43075.8626
2025-06-11 19:00:00,20736.31,4054.0671,17438.918,42229.2951
2025-06-11 20:00:00,20016.385,3951.7554,17607.67,41575.810399999995
2025-06-11 21:00:00,19523.955,4079.9058,17799.928,41403.7888
2025-06-11 22:00:00,19273.787,4027.5662,17459.03,40760.3832
2025-06-11 23:00:00,18888.312,3819.5154,16340.592,39048.4194
2025-06-12 00:00:00,17745.482,3523.4507,15585.497,36854.4297
2025-06-12 01:00:00,16725.312,3352.0715,14602.79,34680.173500000004
2025-06-12 02:00:00,16459.33,3188.2036,13930.689,33578.2226
2025-06-12 03:00:00,16003.553,3086.6028,13654.426,32744.5818
2025-06-12 04:00:00,16252.622,3215.5583,13840.369,33308.5493
2025-06-12 05:00:00,16430.62,3349.1233,13902.167,33681.910299999996
2025-06-12 06:00:00,16633.479,3437.1333,14258.709,34329.3213
2025-06-12 07:00:00,17990.113,3530.1401,14796.104,36316.3571
2025-06-12 08:00:00,18282.205,3681.0654,16135.499,38098.769400000005
2025-06-12 09:00:00,19459.254,3907.2207,17339.227,40705.7017
2025-06-12 10:00:00,20279.748,4138.208,17560.037,41977.993
2025-06-12 11:00:00,20478.01,4215.255,17686.86,42380.125
2025-06-12 12:00:00,20575.55,4175.326,17636.586,42387.462
2025-06-12 13:00:00,20509.832,4364.345,18528.504,43402.681
2025-06-12 14:00:00,21109.203,4584.026,19512.81,45206.039000000004
2025-06-12 15:00:00,21502.816,4621.0884,19624.365,45748.269400000005
2025-06-12 16:00:00,21798.395,4608.0293,19599.54,46005.9643
2025-06-12 17:00:00,21422.596,4533.445,18489.422,44445.463
2025-06-12 18:00:00,21557.37,4286.3374,17559.156,43402.8634
2025-06-12 19:00:00,21141.998,4128.824,17050.256,42321.078
2025-06-12 20:00:00,20291.514,4132.3604,17395.338,41819.212400000004
2025-06-12 21:00:00,20029.066,4226.2812,17926.436,42181.783200000005
2025-06-12 22:00:00,20180.27,4277.215,17602.773,42060.258
2025-06-12 23:00:00,19547.254,3974.6455,16402.172,39924.0715
2025-06-13 00:00:00,18177.691,3722.0647,15436.545,37336.3007
2025-06-13 01:00:00,17240.932,3446.046,14638.339,35325.316999999995
2025-06-13 02:00:00,16979.441,3271.3003,13926.625,34177.366299999994
2025-06-13 03:00:00,16299.318,3160.0823,13526.632,32986.0323
2025-06-13 04:00:00,16549.05,3263.6313,13768.57,33581.2513
2025-06-13 05:00:00,16823.871,3469.5305,14142.7705,34436.172
2025-06-13 06:00:00,17025.879,3603.4082,14083.4795,34712.7667
2025-06-13 07:00:00,18097.285,3573.2263,14682.734,36353.245299999995
2025-06-13 08:00:00,18487.62,3709.4307,15892.172,38089.2227
2025-06-13 09:00:00,19407.71,3959.2065,16875.078,40241.9945
2025-06-13 10:00:00,20411.967,4228.974,17334.934,41975.875
2025-06-13 11:00:00,20590.217,4264.558,17557.49,42412.265
2025-06-13 12:00:00,20429.469,4249.736,17237.553,41916.758
2025-06-13 13:00:00,20562.506,4416.6475,18192.96,43172.1135
2025-06-13 14:00:00,21290.744,4598.788,19181.686,45071.218
2025-06-13 15:00:00,21905.502,4718.9644,19697.678,46322.144400000005
2025-06-13 16:00:00,21583.818,4604.451,19477.082,45665.350999999995
2025-06-13 17:00:00,21590.24,4484.692,18288.81,44363.742
2025-06-13 18:00:00,21615.32,4403.4478,17473.035,43491.802800000005
2025-06-13 19:00:00,20967.951,4194.2563,17160.22,42322.4273
2025-06-13 20:00:00,20311.39,4200.049,17591.244,42102.683
2025-06-13 21:00:00,19904.295,4303.807,17741.668,41949.770000000004
2025-06-13 22:00:00,19811.043,4319.401,17622.17,41752.614
2025-06-13 23:00:00,19348.865,4034.145,16608.605,39991.615000000005
2025-06-14 00:00:00,18478.094,3929.6968,15905.3,38313.090800000005
2025-06-14 01:00:00,17178.633,3596.9968,14982.534,35758.1638
2025-06-14 02:00:00,17031.455,3469.497,13998.25,34499.202000000005
2025-06-14 03:00:00,16434.836,3327.8235,13815.901,33578.5605
2025-06-14 04:00:00,16570.053,3386.0361,13591.078,33547.1671
2025-06-14 05:00:00,16512.307,3607.2202,13807.9795,33927.5067
2025-06-14 06:00:00,16908.572,3648.9172,13892.87,34450.3592
2025-06-14 07:00:00,17913.97,3663.6296,14427.688,36005.2876
2025-06-14 08:00:00,18541.588,3826.8655,15750.966,38119.4195
2025-06-14 09:00:00,19121.959,4019.7734,16698.361,39840.0934
2025-06-14 10:00:00,20048.959,4260.5405,16823.658,41133.1575
2025-06-14 11:00:00,20335.373,4315.641,16746.479,41397.493
2025-06-14 12:00:00,20184.996,4313.974,16602.492,41101.462
2025-06-14 13:00:00,20136.982,4459.952,17411.709,42008.643
2025-06-14 14:00:00,20809.516,4631.5034,18666.355,44107.3744
2025-06-14 15:00:00,21152.18,4647.449,18998.771,44798.4
2025-06-14 16:00:00,20938.742,4613.639,18601.174,44153.55499999999
2025-06-14 17:00:00,20884.568,4484.8257,17559.07,42928.4637
2025-06-14 18:00:00,21102.312,4335.1704,16634.502,42071.9844
2025-06-14 19:00:00,20348.248,4187.7515,16374.029,40910.0285
2025-06-14 20:00:00,19622.736,4250.0264,16564.693,40437.4554
2025-06-14 21:00:00,19293.021,4323.7837,17002.223,40619.027700000006
2025-06-14 22:00:00,19259.898,4244.654,16725.73,40230.28200000001
2025-06-14 23:00:00,19148.602,4067.9006,15961.199,39177.7016
2025-06-15 00:00:00,18249.307,3887.191,15473.891,37610.388999999996
2025-06-15 01:00:00,17026.531,3610.9817,14404.63,35042.1427
2025-06-15 02:00:00,17006.393,3477.4404,13842.483,34326.316399999996
2025-06-15 03:00:00,16365.86,3459.5938,13574.471,33399.9248
2025-06-15 04:00:00,16285.153,3443.4631,13530.774,33259.3901
2025-06-15 05:00:00,16007.567,3493.6536,13694.532,33195.7526
2025-06-15 06:00:00,16177.534,3571.0205,13281.172,33029.7265
2025-06-15 07:00:00,16741.678,3624.2327,13175.069,33540.979699999996
2025-06-15 08:00:00,17009.152,3594.539,13682.227,34285.918
2025-06-15 09:00:00,17441.883,3765.156,14176.492,35383.531
2025-06-15 10:00:00,18316.094,3986.1973,14103.25,36405.5413
2025-06-15 11:00:00,18466.525,4054.2285,13802.607,36323.3605
2025-06-15 12:00:00,18079.424,3930.8992,13663.733,35674.0562
2025-06-15 13:00:00,18339.53,4164.9893,14614.935,37119.4543
2025-06-15 14:00:00,18780.074,4305.8813,15740.513,38826.4683
2025-06-15 15:00:00,19300.562,4370.944,15970.954,39642.46
2025-06-15 16:00:00,19286.184,4363.0977,15874.084,39523.3657
2025-06-15 17:00:00,19327.174,4278.623,15279.876,38885.672999999995
2025-06-15 18:00:00,19615.229,4172.17,14859.221,38646.619999999995
2025-06-15 19:00:00,19101.8,4078.392,15009.709,38189.901
2025-06-15 20:00:00,18539.73,4023.824,15314.485,37878.039000000004
2025-06-15 21:00:00,18443.018,4137.289,15775.658,38355.965
2025-06-15 22:00:00,18255.377,4084.9058,15459.6045,37799.8873
2025-06-15 23:00:00,18175.668,3866.6248,14583.704,36625.9968
2025-06-16 00:00:00,16870.617,3566.9587,13605.986,34043.5617
2025-06-16 01:00:00,16001.295,3447.9949,13048.638,32497.927900000002
2025-06-16 02:00:00,15718.881,3281.4246,12721.275,31721.5806
2025-06-16 03:00:00,15625.193,3231.9268,12534.481,31391.6008
2025-06-16 04:00:00,15695.687,3335.913,12676.831,31708.430999999997
2025-06-16 05:00:00,15993.679,3455.8674,13360.14,32809.6864
2025-06-16 06:00:00,16188.721,3525.9849,13630.509,33345.2149
2025-06-16 07:00:00,17534.24,3565.4321,14292.426,35392.0981
2025-06-16 08:00:00,18439.209,3708.452,16124.564,38272.225
2025-06-16 09:00:00,19165.879,3963.7507,17348.33,40477.95970000001
2025-06-16 10:00:00,20020.984,4149.8286,17418.656,41589.4686
2025-06-16 11:00:00,20723.453,4269.3027,17892.73,42885.485700000005
2025-06-16 12:00:00,20477.355,4216.7866,18032.113,42726.2546
2025-06-16 13:00:00,20330.764,4352.2026,18842.7,43525.6666
2025-06-16 14:00:00,21248.97,4627.781,19865.334,45742.085
2025-06-16 15:00:00,21340.248,4614.731,20015.1,45970.079
2025-06-16 16:00:00,21321.623,4506.457,19925.379,45753.459
2025-06-16 17:00:00,21238.863,4380.8965,19110.86,44730.6195
2025-06-16 18:00:00,21489.875,4219.8716,18310.525,44020.2716
2025-06-16 19:00:00,21099.736,4121.7593,18010.562,43232.0573
2025-06-16 20:00:00,20313.225,4044.052,18077.027,42434.304
2025-06-16 21:00:00,20336.53,4230.305,18562.045,43128.88
2025-06-16 22:00:00,20286.346,4260.3906,18293.047,42839.783599999995
2025-06-16 23:00:00,19726.225,3988.251,17089.934,40804.41
2025-06-17 00:00:00,18594.129,3755.3547,16239.022,38588.5057
2025-06-17 01:00:00,17677.703,3612.9756,15402.91,36693.5886
2025-06-17 02:00:00,17419.635,3481.2688,14873.676,35774.5798
2025-06-17 03:00:00,16918.07,3451.0845,14705.14,35074.2945
2025-06-17 04:00:00,16878.543,3455.8755,14753.0,35087.4185
2025-06-17 05:00:00,16836.314,3614.3079,14863.109,35313.730899999995
2025-06-17 06:00:00,17452.299,3674.4993,15121.067,36247.8653
2025-06-17 07:00:00,18586.8,3686.633,15736.122,38009.55499999999
2025-06-17 08:00:00,19033.04,3809.5085,16945.443,39787.991500000004
2025-06-17 09:00:00,19828.17,4073.5747,18136.344,42038.0887
2025-06-17 10:00:00,20853.424,4278.667,18467.057,43599.148
2025-06-17 11:00:00,21251.576,4395.2637,18323.115,43969.9547
2025-06-17 12:00:00,20951.871,4327.923,18257.992,43537.78599999999
2025-06-17 13:00:00,20932.59,4513.067,19187.984,44633.641
